600	82	4	8484	
600	81	4	8539	
600	80	4	8594	
600	79	4	8649	
600	78	4	8704	
600	77	4	8759	
600	76	4	8814	
600	75	4	8869	
600	74	4	8924	
600	73	4	8979	
600	72	4	9034	
600	71	4	9089	
600	70	4	9144	
600	69	4	9199	
600	68	4	9254	
600	67	4	9309	
600	66	4	9364	
600	65	4	9419	
600	64	4	9474	
600	63	4	9529	
600	62	4	9584	
600	61	4	9639	
600	60	4	9694	
600	59	4	9749	
600	58	4	9804	
600	57	4	9859	
600	56	4	9914	
600	55	4	9969	
600	55	4	9969	Otro
494	14	47	617	
494	14	48	625	
494	14	49	633	
494	14	50	641	
494	14	51	649	
494	14	52	657	
494	14	53	665	
494	14	54	673	
494	14	55	681	
494	14	56	689	
494	14	57	697	
494	14	58	705	
494	14	59	713	
494	14	60	721	
494	14	61	729	
494	15	61	737	
494	16	61	745	
494	17	61	753	
494	18	61	761	
494	19	61	769	
494	20	61	777	
494	21	61	785	
494	22	61	793	
494	23	61	801	
494	24	61	809	
494	25	61	817	
494	26	61	825	
494	27	61	833	
494	28	61	841	
494	29	61	849	
494	30	61	857	
494	31	61	865	
494	32	61	873	
494	33	61	881	
494	34	61	889	
494	35	61	897	
494	36	61	905	
494	37	61	913	
494	38	61	921	
494	39	61	929	
494	40	61	937	
494	41	61	945	
494	42	61	953	
494	43	61	961	
494	44	61	969	
494	45	61	977	
494	46	61	985	
494	47	61	993	
494	48	61	1001	
494	49	61	1009	
494	50	61	1017	
494	51	61	1025	
494	52	61	1033	
494	53	61	1041	
494	54	61	1049	
494	55	61	1057	
494	56	61	1065	
494	57	61	1073	
494	58	61	1081	
494	58	61	1081	Museo
133	43	75	2175	
133	43	76	2234	
133	43	77	2293	
133	43	78	2352	
133	43	79	2411	
133	43	80	2470	
133	43	81	2529	
133	43	82	2588	
133	43	83	2647	
133	43	84	2706	
133	43	85	2765	
133	43	86	2824	
133	43	87	2883	
133	43	88	2942	
133	43	89	3001	
133	43	90	3060	
133	43	91	3119	
133	43	92	3178	
133	43	93	3237	
133	43	94	3296	
133	43	95	3355	
133	43	96	3414	
133	43	97	3473	
133	42	97	3532	
133	41	97	3591	
133	40	97	3650	
133	39	97	3709	
133	38	97	3768	
133	37	97	3827	
133	36	97	3886	
133	35	97	3945	
133	34	97	4004	
133	33	97	4063	
133	32	97	4122	
133	31	97	4181	
133	30	97	4240	
133	29	97	4299	
133	28	97	4358	
133	27	97	4417	
133	26	97	4476	
133	25	97	4535	
133	25	97	4535	Otro
91	99	54	206	
91	99	53	240	
91	99	52	274	
91	99	51	308	
91	99	50	342	
91	99	49	376	
91	99	48	410	
91	99	47	444	
91	99	46	478	
91	99	45	512	
91	99	44	546	
91	99	43	580	
91	99	42	614	
91	99	41	648	
91	99	40	682	
91	99	39	716	
91	99	38	750	
91	99	37	784	
91	99	36	818	
91	99	35	852	
91	99	34	886	
91	99	33	920	
91	98	33	954	
91	97	33	988	
91	96	33	1022	
91	95	33	1056	
91	94	33	1090	
91	93	33	1124	
91	92	33	1158	
91	91	33	1192	
91	90	33	1226	
91	89	33	1260	
91	88	33	1294	
91	87	33	1328	
91	86	33	1362	
91	85	33	1396	
91	84	33	1430	
91	83	33	1464	
91	82	33	1498	
91	81	33	1532	
91	80	33	1566	
91	79	33	1600	
91	78	33	1634	
91	78	33	1634	Otro
780	59	100	960	
780	60	100	1013	
780	61	100	1066	
780	61	99	1119	
780	61	98	1172	
780	61	97	1225	
780	61	96	1278	
780	61	95	1331	
780	61	94	1384	
780	61	93	1437	
780	61	92	1490	
780	61	91	1543	
780	61	90	1596	
780	61	89	1649	
780	61	88	1702	
780	61	87	1755	
780	61	86	1808	
780	61	85	1861	
780	61	84	1914	
780	61	83	1967	
780	61	82	2020	
780	61	81	2073	
780	61	80	2126	
780	61	79	2179	
780	61	78	2232	
780	61	77	2285	
780	61	76	2338	
780	61	75	2391	
780	61	74	2444	
780	61	73	2497	
780	61	72	2550	
780	61	71	2603	
780	61	70	2656	
780	61	69	2709	
780	61	68	2762	
780	61	67	2815	
780	61	66	2868	
780	61	65	2921	
780	61	64	2974	
780	61	63	3027	
780	61	62	3080	
780	61	61	3133	
780	61	60	3186	
780	61	59	3239	
780	61	58	3292	
780	61	57	3345	
780	61	56	3398	
780	61	55	3451	
780	61	54	3504	
780	61	53	3557	
780	61	52	3610	
780	61	51	3663	
780	61	50	3716	
780	61	49	3769	
780	61	48	3822	
780	61	47	3875	
780	61	46	3928	
780	61	45	3981	
780	61	44	4034	
780	61	43	4087	
780	61	42	4140	
780	61	41	4193	
780	61	40	4246	
780	61	39	4299	
780	61	38	4352	
780	61	37	4405	
780	61	36	4458	
780	61	35	4511	
780	61	34	4564	
780	61	33	4617	
780	61	32	4670	
780	61	31	4723	
780	61	30	4776	
780	61	29	4829	
780	61	28	4882	
780	61	27	4935	
780	61	26	4988	
780	61	25	5041	
780	61	24	5094	
780	61	23	5147	
780	61	22	5200	
780	61	21	5253	
780	61	20	5306	
780	61	19	5359	
780	61	18	5412	
780	61	17	5465	
780	61	16	5518	
780	61	15	5571	
780	61	14	5624	
780	61	13	5677	
780	61	12	5730	
780	61	11	5783	
780	61	10	5836	
780	61	9	5889	
780	61	8	5942	
780	61	7	5995	
780	61	7	5995	Otro
433	5	85	156	
433	6	85	211	
433	7	85	266	
433	8	85	321	
433	9	85	376	
433	10	85	431	
433	11	85	486	
433	12	85	541	
433	13	85	596	
433	14	85	651	
433	15	85	706	
433	16	85	761	
433	17	85	816	
433	18	85	871	
433	19	85	926	
433	20	85	981	
433	21	85	1036	
433	22	85	1091	
433	23	85	1146	
433	24	85	1201	
433	25	85	1256	
433	26	85	1311	
433	27	85	1366	
433	28	85	1421	
433	29	85	1476	
433	30	85	1531	
433	31	85	1586	
433	32	85	1641	
433	33	85	1696	
433	34	85	1751	
433	35	85	1806	
433	36	85	1861	
433	37	85	1916	
433	37	84	1971	
433	37	83	2026	
433	37	82	2081	
433	37	81	2136	
433	37	80	2191	
433	37	79	2246	
433	37	78	2301	
433	37	77	2356	
433	37	76	2411	
433	37	75	2466	
433	37	74	2521	
433	37	73	2576	
433	37	72	2631	
433	37	71	2686	
433	37	70	2741	
433	37	69	2796	
433	37	68	2851	
433	37	67	2906	
433	37	66	2961	
433	37	65	3016	
433	37	64	3071	
433	37	63	3126	
433	37	62	3181	
433	37	61	3236	
433	37	60	3291	
433	37	59	3346	
433	37	58	3401	
433	37	57	3456	
433	37	56	3511	
433	37	55	3566	
433	37	54	3621	
433	37	53	3676	
433	37	52	3731	
433	37	51	3786	
433	37	50	3841	
433	37	49	3896	
433	37	48	3951	
433	37	47	4006	
433	37	46	4061	
433	37	45	4116	
433	37	44	4171	
433	37	43	4226	
433	37	42	4281	
433	37	41	4336	
433	37	40	4391	
433	37	39	4446	
433	37	38	4501	
433	37	37	4556	
433	37	36	4611	
433	37	35	4666	
433	37	34	4721	
433	37	33	4776	
433	37	32	4831	
433	37	31	4886	
433	37	30	4941	
433	37	29	4996	
433	37	28	5051	
433	37	27	5106	
433	37	26	5161	
433	37	25	5216	
433	37	25	5216	Otro
796	72	20	623	
796	72	21	623	
796	72	22	623	
796	72	23	623	
796	72	24	623	
796	72	25	623	
796	73	25	623	
796	74	25	623	
796	75	25	623	
796	76	25	623	
796	77	25	623	
796	78	25	623	
796	79	25	623	
796	80	25	623	
796	81	25	623	
796	82	25	623	
796	83	25	623	
796	83	25	623	Hospital
143	25	83	580	
143	26	83	621	
143	27	83	662	
143	28	83	703	
143	29	83	744	
143	30	83	785	
143	31	83	826	
143	32	83	867	
143	33	83	908	
143	33	82	949	
143	33	81	990	
143	33	80	1031	
143	33	79	1072	
143	33	78	1113	
143	33	77	1154	
143	33	76	1195	
143	33	75	1236	
143	33	74	1277	
143	33	73	1318	
143	33	72	1359	
143	33	71	1400	
143	33	70	1441	
143	33	69	1482	
143	33	68	1523	
143	33	67	1564	
143	33	66	1605	
143	33	65	1646	
143	33	64	1687	
143	33	63	1728	
143	33	62	1769	
143	33	61	1810	
143	33	60	1851	
143	33	59	1892	
143	33	58	1933	
143	33	57	1974	
143	33	56	2015	
143	33	55	2056	
143	33	54	2097	
143	33	53	2138	
143	33	52	2179	
143	33	51	2220	
143	33	50	2261	
143	33	49	2302	
143	33	48	2343	
143	33	47	2384	
143	33	46	2425	
143	33	45	2466	
143	33	44	2507	
143	33	43	2548	
143	33	42	2589	
143	33	41	2630	
143	33	40	2671	
143	33	39	2712	
143	33	38	2753	
143	33	37	2794	
143	33	36	2835	
143	33	35	2876	
143	33	34	2917	
143	33	33	2958	
143	33	32	2999	
143	33	31	3040	
143	33	30	3081	
143	33	29	3122	
143	33	28	3163	
143	33	27	3204	
143	33	26	3245	
143	33	25	3286	
143	33	25	3286	Hospital
823	94	1	136	
823	94	2	136	
823	94	3	136	
823	94	4	136	
823	93	4	136	
823	92	4	136	
823	91	4	136	
823	90	4	136	
823	89	4	136	
823	88	4	136	
823	87	4	136	
823	86	4	136	
823	85	4	136	
823	84	4	136	
823	83	4	136	
823	82	4	136	
823	81	4	136	
823	80	4	136	
823	79	4	136	
823	78	4	136	
823	77	4	136	
823	76	4	136	
823	75	4	136	
823	74	4	136	
823	73	4	136	
823	72	4	136	
823	71	4	136	
823	70	4	136	
823	69	4	136	
823	68	4	136	
823	67	4	136	
823	66	4	136	
823	65	4	136	
823	64	4	136	
823	63	4	136	
823	62	4	136	
823	61	4	136	
823	60	4	136	
823	59	4	136	
823	58	4	136	
823	57	4	136	
823	56	4	136	
823	55	4	136	
823	54	4	136	
823	53	4	136	
823	52	4	136	
823	51	4	136	
823	50	4	136	
823	49	4	136	
823	48	4	136	
823	47	4	136	
823	46	4	136	
823	45	4	136	
823	44	4	136	
823	43	4	136	
823	42	4	136	
823	41	4	136	
823	40	4	136	
823	39	4	136	
823	38	4	136	
823	37	4	136	
823	36	4	136	
823	35	4	136	
823	34	4	136	
823	33	4	136	
823	32	4	136	
823	31	4	136	
823	30	4	136	
823	29	4	136	
823	28	4	136	
823	27	4	136	
823	26	4	136	
823	25	4	136	
823	24	4	136	
823	23	4	136	
823	22	4	136	
823	21	4	136	
823	20	4	136	
823	19	4	136	
823	18	4	136	
823	17	4	136	
823	16	4	136	
823	15	4	136	
823	14	4	136	
823	13	4	136	
823	12	4	136	
823	12	4	136	Museo
144	57	68	1737	
144	58	68	1791	
144	59	68	1845	
144	60	68	1899	
144	61	68	1953	
144	62	68	2007	
144	63	68	2061	
144	64	68	2115	
144	65	68	2169	
144	66	68	2223	
144	67	68	2277	
144	68	68	2331	
144	68	67	2385	
144	68	66	2439	
144	68	65	2493	
144	68	64	2547	
144	68	63	2601	
144	68	62	2655	
144	68	61	2709	
144	68	60	2763	
144	68	59	2817	
144	68	58	2871	
144	68	57	2925	
144	68	56	2979	
144	68	55	3033	
144	68	54	3087	
144	68	53	3141	
144	68	52	3195	
144	68	51	3249	
144	68	50	3303	
144	68	49	3357	
144	68	48	3411	
144	68	47	3465	
144	68	46	3519	
144	68	45	3573	
144	68	44	3627	
144	68	43	3681	
144	68	42	3735	
144	68	41	3789	
144	68	40	3843	
144	68	39	3897	
144	68	38	3951	
144	68	37	4005	
144	68	36	4059	
144	68	35	4113	
144	68	34	4167	
144	68	33	4221	
144	68	32	4275	
144	68	32	4275	Otro
621	94	55	271	
621	94	54	280	
621	93	54	289	
621	92	54	298	
621	91	54	307	
621	90	54	316	
621	89	54	325	
621	88	54	334	
621	87	54	343	
621	87	54	343	Otro
482	3	27	397	
482	3	28	432	
482	3	29	467	
482	3	30	502	
482	3	31	537	
482	3	32	572	
482	3	33	607	
482	3	34	642	
482	3	35	677	
482	3	36	712	
482	3	37	747	
482	3	38	782	
482	3	39	817	
482	3	40	852	
482	3	41	887	
482	3	42	922	
482	3	43	957	
482	3	44	992	
482	3	45	1027	
482	3	46	1062	
482	3	47	1097	
482	3	48	1132	
482	3	49	1167	
482	3	50	1202	
482	3	51	1237	
482	3	52	1272	
482	3	53	1307	
482	3	54	1342	
482	3	55	1377	
482	3	56	1412	
482	3	57	1447	
482	3	58	1482	
482	3	59	1517	
482	3	60	1552	
482	3	61	1587	
482	3	62	1622	
482	3	63	1657	
482	3	64	1692	
482	3	65	1727	
482	4	65	1762	
482	5	65	1797	
482	6	65	1832	
482	7	65	1867	
482	8	65	1902	
482	9	65	1937	
482	10	65	1972	
482	11	65	2007	
482	12	65	2042	
482	13	65	2077	
482	14	65	2112	
482	15	65	2147	
482	16	65	2182	
482	17	65	2217	
482	18	65	2252	
482	19	65	2287	
482	20	65	2322	
482	21	65	2357	
482	22	65	2392	
482	23	65	2427	
482	24	65	2462	
482	25	65	2497	
482	26	65	2532	
482	27	65	2567	
482	28	65	2602	
482	29	65	2637	
482	30	65	2672	
482	31	65	2707	
482	32	65	2742	
482	33	65	2777	
482	34	65	2812	
482	35	65	2847	
482	36	65	2882	
482	37	65	2917	
482	38	65	2952	
482	39	65	2987	
482	40	65	3022	
482	41	65	3057	
482	42	65	3092	
482	43	65	3127	
482	44	65	3162	
482	45	65	3197	
482	46	65	3232	
482	47	65	3267	
482	48	65	3302	
482	49	65	3337	
482	50	65	3372	
482	51	65	3407	
482	52	65	3442	
482	53	65	3477	
482	54	65	3512	
482	55	65	3547	
482	56	65	3582	
482	57	65	3617	
482	58	65	3652	
482	59	65	3687	
482	60	65	3722	
482	60	65	3722	Otro
411	12	70	602	
411	12	71	644	
411	12	72	686	
411	12	73	728	
411	12	74	770	
411	12	75	812	
411	13	75	854	
411	14	75	896	
411	15	75	938	
411	16	75	980	
411	17	75	1022	
411	18	75	1064	
411	19	75	1106	
411	20	75	1148	
411	21	75	1190	
411	22	75	1232	
411	23	75	1274	
411	24	75	1316	
411	25	75	1358	
411	26	75	1400	
411	27	75	1442	
411	28	75	1484	
411	29	75	1526	
411	30	75	1568	
411	31	75	1610	
411	32	75	1652	
411	33	75	1694	
411	34	75	1736	
411	35	75	1778	
411	36	75	1820	
411	37	75	1862	
411	38	75	1904	
411	39	75	1946	
411	40	75	1988	
411	41	75	2030	
411	42	75	2072	
411	43	75	2114	
411	44	75	2156	
411	45	75	2198	
411	46	75	2240	
411	47	75	2282	
411	48	75	2324	
411	49	75	2366	
411	50	75	2408	
411	51	75	2450	
411	52	75	2492	
411	53	75	2534	
411	54	75	2576	
411	55	75	2618	
411	56	75	2660	
411	57	75	2702	
411	58	75	2744	
411	59	75	2786	
411	60	75	2828	
411	61	75	2870	
411	62	75	2912	
411	63	75	2954	
411	64	75	2996	
411	65	75	3038	
411	66	75	3080	
411	67	75	3122	
411	68	75	3164	
411	69	75	3206	
411	70	75	3248	
411	71	75	3290	
411	72	75	3332	
411	73	75	3374	
411	74	75	3416	
411	75	75	3458	
411	76	75	3500	
411	77	75	3542	
411	78	75	3584	
411	79	75	3626	
411	80	75	3668	
411	81	75	3710	
411	82	75	3752	
411	83	75	3794	
411	84	75	3836	
411	85	75	3878	
411	86	75	3920	
411	87	75	3962	
411	88	75	4004	
411	89	75	4046	
411	90	75	4088	
411	91	75	4130	
411	92	75	4172	
411	93	75	4214	
411	94	75	4256	
411	95	75	4298	
411	95	75	4298	Ferreteria
146	22	37	988	
146	22	36	1001	
146	22	35	1014	
146	22	34	1027	
146	22	33	1040	
146	22	32	1053	
146	22	31	1066	
146	22	30	1079	
146	22	29	1092	
146	22	28	1105	
146	22	27	1118	
146	22	26	1131	
146	22	25	1144	
146	22	24	1157	
146	22	23	1170	
146	22	22	1183	
146	22	21	1196	
